807,669,1
266,894,1
323,399,1
725,299,1
190,308,1
27,31,1
578,92,1
624,799,1
560,255,1
112,937,1
640,544,1
986,189,1
77,828,1
83,410,1
396,151,1
451,369,1
458,836,1
221,178,1
45,822,1
727,658,1
363,47,1
458,326,1
871,180,1
803,222,1
570,356,1
984,328,1
173,716,1
526,472,1
549,912,1
599,994,1
247,975,1
265,652,1
91,219,1
281,154,1
710,836,1
447,263,1
927,457,1
443,548,1
323,290,1
589,985,1
51,212,1
514,758,1
715,170,1
618,908,1
430,484,1
727,356,1
613,327,1
776,164,1
198,33,1
443,2,1
913,135,1
953,886,1
854,709,1
306,592,1
898,728,1
506,51,1
833,516,1
332,181,1
461,78,1
34,219,1
900,149,1
391,998,1
392,553,1
883,76,1
943,640,1
734,229,1
419,673,1
648,803,1
804,671,1
676,548,1
417,356,1
181,840,1
582,111,1
329,81,1
231,123,1
882,467,1
51,998,1
795,666,1
660,915,1
848,738,1
202,44,1
870,480,1
711,7,1
849,379,1
821,483,1
788,93,1
372,864,1
827,532,1
344,41,1
541,615,1
910,807,1
190,767,1
95,219,1
808,725,1
334,47,1
673,98,1
643,961,1
703,998,1
778,845,1
832,16,1
750,646,1
519,47,1
726,553,1
576,523,1
137,687,1
749,83,1
622,469,1
745,796,1
869,241,1
449,58,1
729,34,1
907,246,1
302,468,1
766,500,1
951,175,1
105,976,1
857,796,1
432,621,1
100,372,1
144,169,1
743,388,1
532,72,1
394,208,1
496,732,1
551,939,1
362,942,1
138,288,1
865,924,1
736,881,1
606,702,1
219,553,1
855,838,1
939,568,1
370,12,1
9,43,1
423,795,1
901,677,1
46,652,1
983,526,1
967,172,1
202,677,1
688,933,1
468,613,1
809,142,1
371,154,1
683,440,1
650,967,1
679,550,1
392,206,1
68,567,1
786,755,1
104,748,1
158,773,1
791,160,1
296,393,1
530,593,1
234,708,1
454,242,1
788,797,1
61,122,1
252,982,1
298,965,1
103,973,1
430,828,1
653,683,1
295,947,1
482,343,1
992,664,1
264,152,1
508,587,1
90,566,1
804,486,1
516,812,1
888,482,1
46,964,1
618,643,1
703,350,1
782,185,1
774,647,1
581,661,1
12,434,1
921,28,1
526,629,1
179,723,1
318,139,1
712,839,1
40,329,1
154,231,1
818,887,1
843,785,1
933,638,1
812,413,1
313,984,1
19,914,1
788,752,1
299,995,1
802,903,1
565,686,1
881,304,1
429,873,1
284,233,1
415,473,1
143,958,1
848,456,1
674,196,1
81,642,1
518,566,1
758,796,1
316,176,1
525,818,1
845,542,1
794,476,1
844,535,1
680,156,1
496,972,1
17,638,1
573,151,1
726,628,1
66,137,1
354,429,1
446,844,1
792,882,1
188,426,1
46,965,1
765,680,1
25,382,1
636,955,1
87,939,1
428,853,1
948,259,1
550,980,1
316,895,1
271,192,1
40,461,1
494,686,1
259,827,1
52,813,1
556,196,1
307,412,1
838,354,1
97,655,1
770,569,1
670,916,1
174,436,1
456,230,1
519,734,1
272,925,1
466,990,1
429,40,1
409,912,1
239,833,1
793,348,1
598,507,1
831,974,1
889,418,1
235,305,1
610,710,1
4,200,1
438,622,1
187,667,1
402,461,1
372,922,1
921,428,1
455,425,1
483,988,1
853,616,1
160,317,1
726,6,1
322,208,1
367,330,1
103,262,1
976,781,1
981,659,1
988,215,1
417,219,1
258,52,1
608,71,1
352,539,1
694,635,1
511,171,1
853,311,1
849,970,1
109,928,1
63,852,1
738,883,1
15,628,1
35,341,1
883,202,1
167,730,1
997,873,1
114,592,1
782,508,1
285,367,1
742,332,1
371,111,1
549,256,1
719,14,1
56,522,1
835,756,1
927,434,1
500,933,1
116,17,1
921,275,1
750,948,1
338,765,1
643,971,1
414,129,1
980,157,1
436,297,1
506,666,1
659,580,1
118,805,1
573,412,1
574,219,1
630,759,1
68,396,1
410,788,1
456,749,1
165,252,1
278,752,1
620,955,1
818,457,1
504,593,1
616,749,1
963,986,1
720,209,1
691,222,1
566,4,1
947,693,1
200,746,1
233,979,1
672,103,1
850,316,1
225,812,1
953,388,1
47,504,1
855,725,1
15,654,1
805,630,1
309,415,1
325,365,1
21,844,1
158,769,1
593,867,1
917,430,1
393,307,1
1000,965,1
152,645,1
303,895,1
115,697,1
652,951,1
749,618,1
769,801,1
861,295,1
888,835,1
193,79,1
333,318,1
836,336,1
64,857,1
842,397,1
783,642,1
301,737,1
865,961,1
480,44,1
348,732,1
600,889,1
32,9,1
835,913,1
157,795,1
920,752,1
878,939,1
790,505,1
561,738,1
745,697,1
654,361,1
655,253,1
933,478,1
848,881,1
965,587,1
548,775,1
815,228,1
966,24,1
337,13,1
998,761,1
638,14,1
45,428,1
66,324,1
17,50,1
116,853,1
624,995,1
308,863,1
322,530,1
124,261,1
583,999,1
610,647,1
487,378,1
523,789,1
80,473,1
892,33,1
546,646,1
570,30,1
359,112,1
841,696,1
406,404,1
146,889,1
102,937,1
781,685,1
263,613,1
646,211,1
533,214,1
372,721,1
142,561,1
356,443,1
99,65,1
836,919,1
483,500,1
516,480,1
794,912,1
943,636,1
912,989,1
654,772,1
262,543,1
78,601,1
188,627,1
560,717,1
766,163,1
918,589,1
669,272,1
38,481,1
217,59,1
55,660,1
964,232,1
103,495,1
890,839,1
975,421,1
189,392,1
454,914,1
364,578,1
2,629,1
579,145,1
518,447,1
71,386,1
701,86,1
344,972,1
493,443,1
112,908,1
638,373,1
514,604,1
273,719,1
812,642,1
486,301,1
495,345,1
261,630,1
293,974,1
878,798,1
874,233,1
596,547,1
986,454,1
605,498,1
218,871,1
357,542,1
667,200,1
375,884,1
82,734,1
501,733,1
739,453,1
231,473,1
963,916,1
687,356,1
596,239,1
189,888,1
259,665,1
775,447,1
901,548,1
96,619,1
320,671,1
553,837,1
799,754,1
350,550,1
925,49,1
935,988,1
531,443,1
782,797,1
964,774,1
840,25,1
381,968,1
500,543,1
218,684,1
73,631,1
204,824,1
933,415,1
183,23,1
911,372,1
975,16,1
46,775,1
274,625,1
747,393,1
768,17,1
968,444,1
832,17,1
300,704,1
157,414,1
351,479,1
533,415,1
632,422,1
793,525,1
718,752,1
152,435,1
66,784,1
255,707,1
916,243,1
291,171,1
637,943,1
711,882,1
825,820,1
809,195,1
407,158,1
454,973,1
561,428,1
950,828,1
558,208,1
58,888,1
423,675,1
18,439,1
831,684,1
899,858,1
267,613,1
926,89,1
128,875,1
171,364,1
972,592,1
988,719,1
981,390,1
710,136,1
30,161,1
90,760,1
552,338,1
803,140,1
653,940,1
783,832,1
832,517,1
144,367,1
392,987,1
717,545,1
146,808,1
121,128,1
446,403,1
309,873,1
946,276,1
745,140,1
299,492,1
77,432,1
411,735,1
990,943,1
276,607,1
165,248,1
634,190,1
81,479,1
830,184,1
372,365,1
382,946,1
267,805,1
362,643,1
487,629,1
202,645,1
905,949,1
324,184,1
571,127,1
305,836,1
201,218,1
95,360,1
701,517,1
537,420,1
578,741,1
578,975,1
881,75,1
760,326,1
255,533,1
925,298,1
472,239,1
938,812,1
404,526,1
52,712,1
191,913,1
592,75,1
31,484,1
242,83,1
718,866,1
785,666,1
432,630,1
911,133,1
462,934,1
228,343,1
368,533,1
138,165,1
474,452,1
76,142,1
965,36,1
343,473,1
678,170,1
690,219,1
724,271,1
666,611,1
419,35,1
62,372,1
613,14,1
26,711,1
816,994,1
351,698,1
843,72,1
46,680,1
770,446,1
149,950,1
665,146,1
283,8,1
628,326,1
493,774,1
693,232,1
875,926,1
423,596,1
620,983,1
975,816,1
830,151,1
619,332,1
931,322,1
459,748,1
269,791,1
131,875,1
81,728,1
138,205,1
705,503,1
853,938,1
716,304,1
917,914,1
888,703,1
679,937,1
400,950,1
954,633,1
200,98,1
259,774,1
733,299,1
444,754,1
234,358,1
787,14,1
44,233,1
982,761,1
711,259,1
597,624,1
386,829,1
584,234,1
334,641,1
279,511,1
668,533,1
120,901,1
964,388,1
523,158,1
825,490,1
714,289,1
705,169,1
788,91,1
339,373,1
465,362,1
633,64,1
151,462,1
909,474,1
906,900,1
272,761,1
3,169,1
653,1,1
215,903,1
957,977,1
360,599,1
539,610,1
721,827,1
487,188,1
483,318,1
640,662,1
725,755,1
338,546,1
976,119,1
968,795,1
528,420,1
347,403,1
654,930,1
104,438,1
674,92,1
439,573,1
110,421,1
591,367,1
934,237,1
592,307,1
284,620,1
625,538,1
400,609,1
807,956,1
92,151,1
23,58,1
221,301,1
610,548,1
477,248,1
431,22,1
158,544,1
823,275,1
865,860,1
762,646,1
629,66,1
583,977,1
779,7,1
144,885,1
85,687,1
987,876,1
159,154,1
981,318,1
653,116,1
546,614,1
420,830,1
896,200,1
942,430,1
465,497,1
373,16,1
902,507,1
368,423,1
920,700,1
659,653,1
706,658,1
56,490,1
51,941,1
772,204,1
352,560,1
797,12,1
950,750,1
831,481,1
909,797,1
534,867,1
8,426,1
941,750,1
96,769,1
741,216,1
944,910,1
881,905,1
988,597,1
294,54,1
507,10,1
320,562,1
403,470,1
632,482,1
11,303,1
890,387,1
731,739,1
154,891,1
200,65,1
830,304,1
37,876,1
727,152,1
99,148,1
641,295,1
592,219,1
410,975,1
6,193,1
183,831,1
82,212,1
914,410,1
653,319,1
936,426,1
103,62,1
383,753,1
911,691,1
292,580,1
367,936,1
26,989,1
260,330,1
343,715,1
828,431,1
472,368,1
544,660,1
549,750,1
73,821,1
647,263,1
375,569,1
70,673,1
396,520,1
503,346,1
966,253,1
155,949,1
892,746,1
187,184,1
840,413,1
214,249,1
338,469,1
901,221,1
526,784,1
742,429,1
724,677,1
676,86,1
301,128,1
464,523,1
813,208,1
705,649,1
196,409,1
350,199,1
694,638,1
356,680,1
586,751,1
28,398,1
272,122,1
795,36,1
107,193,1
885,928,1
407,824,1
516,931,1
484,858,1
834,670,1
464,703,1
750,900,1
882,220,1
226,134,1
474,607,1
819,391,1
199,205,1
875,12,1
769,33,1
929,391,1
53,315,1
247,97,1
638,779,1
179,681,1
768,649,1
919,742,1
71,531,1
396,836,1
535,194,1
675,191,1
741,729,1
988,457,1
490,642,1
879,49,1
352,463,1
688,267,1
333,546,1
920,477,1
261,130,1
718,669,1
92,170,1
644,445,1
264,208,1
614,672,1
660,911,1
877,524,1
386,633,1
882,156,1
992,668,1
726,200,1
515,439,1
926,827,1
425,274,1
476,281,1
1000,384,1
112,387,1
116,26,1
413,377,1
502,56,1
928,786,1
856,950,1
564,411,1
4,834,1
713,746,1
164,734,1
418,693,1
909,758,1
109,124,1
461,215,1
662,952,1
411,145,1
45,694,1
341,171,1
902,628,1
932,338,1
375,199,1
309,989,1
363,303,1
841,664,1
309,503,1
715,547,1
265,916,1
209,503,1
324,802,1
372,788,1
667,350,1
386,298,1
801,659,1
787,226,1
171,468,1
592,607,1
517,659,1
855,903,1
31,364,1
291,8,1
754,929,1
561,921,1
685,450,1
53,302,1
572,664,1
131,47,1
424,623,1
649,166,1
513,6,1
873,267,1
791,468,1
365,909,1
384,209,1
155,447,1
748,958,1
680,149,1
589,786,1
321,82,1
242,441,1
644,736,1
451,467,1
501,106,1
998,183,1
676,625,1
880,194,1
564,697,1
183,240,1
47,216,1
628,190,1
125,835,1
838,265,1
539,908,1
801,670,1
271,795,1
558,391,1
378,904,1
252,759,1
127,187,1
100,298,1
384,360,1
834,996,1
599,602,1
207,493,1
338,515,1
436,789,1
728,885,1
145,498,1
808,704,1
675,522,1
72,817,1
387,295,1
195,259,1
379,183,1
20,932,1
132,565,1
111,846,1
324,168,1
103,937,1
187,933,1
714,554,1
20,251,1
488,242,1
648,243,1
2,94,1
373,794,1
544,918,1
539,539,1
477,56,1
905,506,1
124,755,1
206,888,1
448,561,1
575,497,1
726,382,1
282,122,1
208,876,1
250,590,1
272,466,1
783,936,1
381,674,1
498,263,1
683,933,1
806,327,1
997,238,1
201,673,1
629,896,1
18,697,1
476,684,1
260,672,1
902,658,1
168,630,1
20,676,1
658,749,1
637,226,1
658,909,1
30,669,1
635,279,1
110,796,1
344,105,1
775,332,1
865,133,1
86,320,1
77,654,1
228,293,1
898,672,1
5,103,1
695,698,1
349,470,1
347,179,1
818,167,1
31,718,1
885,248,1
662,828,1
562,988,1
885,773,1
567,591,1
220,10,1
970,759,1
396,370,1
618,543,1
499,958,1
367,225,1
227,635,1
750,990,1
690,140,1
421,261,1
274,666,1
269,23,1
535,457,1
133,723,1
401,839,1
426,275,1
295,892,1
164,833,1
308,137,1
924,767,1
510,975,1
978,258,1
920,508,1
860,834,1
714,372,1
232,673,1
311,834,1
834,453,1
52,714,1
473,308,1
464,4,1
795,939,1
854,615,1
433,163,1
415,920,1
926,512,1
45,189,1
120,111,1
187,874,1
977,956,1
816,191,1
136,341,1
522,404,1
440,799,1
726,434,1
122,491,1
142,16,1
390,716,1
876,358,1
101,759,1
979,138,1
754,855,1
516,557,1
679,149,1
198,800,1
699,833,1
351,992,1
905,167,1
751,243,1
372,480,1
972,958,1
134,796,1
567,678,1
152,225,1
789,487,1
244,635,1
226,643,1
750,272,1
168,10,1
1,710,1
326,787,1
645,588,1
428,229,1
246,786,1
634,788,1
345,742,1
615,43,1
391,619,1
351,426,1
684,479,1
742,884,1
273,914,1
394,80,1
77,543,1
869,890,1
370,600,1
511,278,1
476,418,1
58,624,1
84,722,1
143,738,1
131,722,1
902,571,1
282,93,1
954,409,1
62,122,1
443,611,1
89,584,1
933,957,1
755,807,1
110,456,1
800,534,1
565,941,1
483,167,1
382,494,1
800,299,1
690,450,1
510,187,1
707,907,1
531,228,1
196,190,1
130,550,1
519,126,1
792,161,1
617,876,1
693,5,1
856,823,1
429,93,1
812,965,1
454,734,1
139,139,1
939,577,1
799,87,1
431,899,1
770,343,1
862,534,1
610,733,1
813,126,1
855,410,1
34,162,1
584,948,1
782,524,1
894,445,1
598,983,1
849,641,1
889,324,1
510,228,1
356,881,1
986,117,1
961,767,1
384,3,1
822,390,1
990,235,1
266,687,1
558,483,1
42,909,1
512,702,1
106,65,1
557,308,1
63,513,1
102,501,1
953,781,1
371,123,1
294,982,1
671,273,1
40,282,1
728,859,1
73,656,1
901,939,1
157,564,1
681,877,1
750,912,1
964,432,1
453,232,1
128,386,1
292,320,1
920,94,1
664,44,1
397,797,1
124,595,1
370,966,1
377,673,1
439,187,1
441,800,1
156,874,1
563,771,1
443,564,1
368,982,1
103,797,1
940,989,1
564,689,1
664,767,1
828,832,1
181,990,1
640,981,1
515,702,1
440,1,1
551,352,1
417,78,1
259,91,1
709,147,1
103,405,1
449,964,1
477,459,1
759,386,1
754,675,1
180,446,1
344,674,1
236,845,1
481,871,1
713,257,1
359,771,1
563,685,1
38,539,1
737,226,1
634,715,1
997,402,1
157,649,1
406,744,1
672,643,1
383,362,1
731,110,1
613,957,1
296,349,1
325,380,1
218,66,1
684,84,1
75,748,1
104,166,1
18,309,1
452,226,1
76,374,1
705,780,1
745,201,1
839,70,1
967,219,1
827,362,1
980,388,1
970,90,1
788,132,1
268,6,1
787,972,1
228,65,1
28,534,1
428,1,1
752,282,1
621,153,1
515,391,1
251,852,1
952,898,1
7,104,1
692,941,1
847,125,1
520,215,1
16,809,1
336,484,1
211,209,1
912,793,1
197,510,1
967,590,1
489,241,1
515,88,1
808,604,1
740,538,1
601,951,1
717,71,1
467,316,1
916,671,1
887,208,1
731,4,1
266,470,1
671,863,1
832,681,1
750,284,1
557,813,1
629,191,1
172,163,1
327,705,1
995,767,1
58,547,1
733,120,1
468,845,1
79,924,1
11,260,1
239,469,1
113,582,1
285,76,1
22,171,1
237,616,1
448,642,1
805,955,1
381,765,1
418,514,1
185,50,1
303,847,1
187,982,1
605,572,1
361,712,1
526,613,1
789,544,1
18,11,1
39,634,1
597,433,1
657,851,1
976,613,1
282,398,1
700,356,1
490,284,1
333,402,1
380,566,1
259,870,1
665,984,1
603,950,1
473,211,1
820,331,1
565,135,1
446,883,1
152,244,1
685,15,1
980,499,1
860,337,1
8,758,1
643,604,1
359,328,1
395,648,1
324,930,1
40,312,1
793,539,1
901,562,1
951,668,1
206,354,1
424,965,1
14,827,1
480,111,1
721,444,1
410,431,1
132,82,1
567,532,1
377,79,1
649,797,1
854,831,1
869,354,1
269,939,1
743,517,1
598,421,1
360,604,1
624,382,1
186,983,1
478,855,1
604,800,1
918,210,1
296,164,1
622,740,1
874,740,1
448,265,1
940,520,1
604,804,1
372,945,1
363,514,1
655,633,1
873,82,1
982,106,1
109,659,1
39,711,1
219,618,1
535,731,1
72,118,1
74,796,1
773,489,1
205,235,1
572,902,1
987,691,1
7,490,1
900,780,1
97,433,1
92,123,1
116,813,1
135,40,1
49,477,1
170,91,1
591,88,1
357,259,1
322,980,1
460,661,1
196,968,1
965,101,1
722,418,1
284,804,1
357,613,1
705,919,1
537,283,1
835,55,1
762,563,1
622,210,1
138,592,1
952,294,1
295,741,1
226,317,1
401,264,1
426,170,1
441,962,1
213,134,1
157,664,1
41,926,1
833,306,1
