617,6608,1
3804,1528,1
4765,4316,1
2325,9071,1
1245,1070,1
8216,5164,1
8708,4538,1
3883,3777,1
1890,7646,1
9904,9098,1
5212,8888,1
1912,2013,1
5027,3556,1
918,1711,1
9663,3746,1
817,179,1
6247,534,1
7844,5725,1
5328,4857,1
7846,6949,1
3888,973,1
1010,2615,1
2877,7054,1
5650,9303,1
5127,1140,1
6301,8514,1
6927,7381,1
3130,4720,1
9491,2807,1
191,6422,1
1367,2051,1
4443,9000,1
9409,2261,1
7868,1611,1
5744,144,1
6109,4968,1
6330,6239,1
6048,7948,1
7537,7094,1
2356,1500,1
5714,1254,1
2051,5734,1
5050,3967,1
3515,8643,1
3284,2368,1
5735,6313,1
323,5978,1
329,7469,1
5897,2834,1
2662,8245,1
4786,4789,1
9630,204,1
3392,615,1
9174,7326,1
9939,3332,1
4228,4739,1
196,2807,1
8422,4073,1
8111,377,1
1104,4025,1
8795,7488,1
9248,220,1
4008,9993,1
1775,8471,1
4755,2737,1
8583,769,1
9096,461,1
5659,6725,1
8581,3177,1
3032,6771,1
5959,8413,1
630,4080,1
8388,2460,1
7706,2686,1
820,1366,1
8044,7159,1
2876,1966,1
4303,7587,1
7768,3909,1
4994,9609,1
7477,3781,1
6323,1809,1
120,9210,1
8699,4344,1
1806,3514,1
8617,9757,1
5025,6454,1
8527,9192,1
7588,7032,1
1171,2186,1
8444,4156,1
5747,976,1
8155,3899,1
4889,8817,1
8489,5923,1
7222,9399,1
5217,130,1
9213,2858,1
2277,961,1
287,7575,1
8735,7854,1
2815,3888,1
4390,6385,1
7522,3934,1
1017,5392,1
5685,8865,1
4299,1998,1
250,2296,1
5019,3054,1
160,763,1
2286,7125,1
5837,4757,1
4091,1101,1
2747,9760,1
7043,8614,1
2621,8393,1
3628,4184,1
1981,2546,1
7400,259,1
339,1542,1
5366,3031,1
963,3383,1
5685,6399,1
3124,1075,1
8928,8376,1
1305,7413,1
9691,944,1
8430,280,1
4841,9322,1
3056,5334,1
8023,14,1
2152,2831,1
2056,9260,1
2326,69,1
6653,4689,1
7047,5476,1
4449,4802,1
5491,7247,1
7390,5109,1
6933,3477,1
2176,4416,1
9208,9491,1
4868,9337,1
8458,6115,1
2333,796,1
9439,5298,1
1107,235,1
9717,9631,1
7095,959,1
4592,2991,1
72,6429,1
2145,2349,1
5483,1284,1
2935,2814,1
1067,4291,1
9074,595,1
1789,5064,1
4224,3721,1
6910,386,1
103,458,1
2267,9384,1
6542,4022,1
6573,6274,1
5240,1788,1
1759,7925,1
6461,9137,1
1997,2861,1
8918,6740,1
7963,6018,1
7365,6488,1
4751,6461,1
4623,3696,1
9180,7268,1
2167,5466,1
9628,5361,1
7641,4978,1
3128,7649,1
4351,8999,1
727,7464,1
4371,1898,1
1250,1857,1
7378,2098,1
7200,4723,1
1241,1869,1
563,9072,1
2607,33,1
6493,5319,1
6751,1601,1
7824,2889,1
7936,8459,1
6257,6232,1
7778,526,1
4392,2252,1
4199,9736,1
